100,1695,1073,,0,0
101,1725,1263,,0,0
102,1740,1451,,0,0
103,1744,1633,,0,0
104,1732,1803,,0,0
105,1709,1963,,0,0
106,1672,-1997,,0,0
107,1620,-1887,,0,0
108,1559,-1803,,0,0
109,1493,-1747,,0,0
110,1414,-1725,,0,0
111,1332,-1733,,0,0
112,1239,-1781,,0,0
113,1165,-1843,,0,0
114,1085,-1939,,0,0
115,1007,2031,,0,0
116,936,1887,,0,0
117,876,1723,,0,0
118,825,1545,,0,0
119,785,1359,,0,0
120,758,1167,,0,0
121,745,979,,0,0
122,743,793,,0,0
123,756,619,,0,0
124,781,463,,0,0
125,821,329,,0,0
126,870,217,,0,0
127,933,139,,0,0
128,999,83,,0,0
129,1077,67,,0,0
130,1153,77,,0,0
131,1234,121,,0,0
132,1322,201,,0,0
133,1403,305,,0,0
134,1481,437,,0,0
135,1548,585,,0,0
136,1613,757,,0,0
137,1661,935,,0,0
138,1700,1123,,0,0
139,1730,1317,,0,0
140,1743,1503,,0,0
141,1744,1687,,0,0
142,1733,1857,,0,0
143,1702,2005,,0,0
144,1660,-1963,,0,0
145,1605,-1859,,0,0
146,1541,-1783,,0,0
147,1470,-1737,,0,0
148,1394,-1719,,0,0
149,1309,-1739,,0,0
150,1226,-1783,,0,0
151,1141,-1863,,0,0
152,1061,-1969,,0,0
153,985,1997,,0,0
154,918,1845,,0,0
155,861,1681,,0,0
156,804,1491,,0,0
157,774,1309,,0,0
158,749,1117,,0,0
159,741,931,,0,0
160,741,743,,0,0
161,760,579,,0,0
162,792,429,,0,0
163,832,297,,0,0
164,883,193,,0,0
165,948,121,,0,0
166,1020,81,,0,0
167,1099,71,,0,0
168,1177,91,,0,0
169,1265,151,,0,0
170,1345,229,,0,0
171,1425,341,,0,0
172,1500,477,,0,0
173,1567,633,,0,0
174,1623,801,,0,0
175,1671,983,,0,0
176,1712,1179,,0,0
177,1735,1369,,0,0
178,1744,1553,,0,0
179,1742,1733,,0,0
180,1725,1899,,0,0
181,1690,2041,,0,0
182,1644,-1933,,0,0
183,1590,-1833,,0,0
184,1525,-1765,,0,0
185,1449,-1729,,0,0
186,1375,-1715,,0,0
187,1291,-1743,,0,0
188,1204,-1801,,0,0
189,1118,-1889,,0,0
190,1041,-1999,,0,0
191,967,1961,,0,0
192,902,1805,,0,0
193,847,1633,,0,0
194,801,1451,,0,0
195,766,1259,,0,0
196,746,1069,,0,0
197,739,881,,0,0
198,747,703,,0,0
199,768,539,,0,0
200,799,391,,0,0
201,846,271,,0,0
202,903,175,,0,0
203,963,105,,0,0
204,1038,71,,0,0
205,1120,73,,0,0
206,1200,103,,0,0
207,1284,165,,0,0
208,1364,255,,0,0
209,1442,373,,0,0
210,1516,513,,0,0
211,1587,681,,0,0
212,1639,851,,0,0
213,1687,1039,,0,0
214,1721,1229,,0,0
215,1740,1419,,0,0
216,1746,1603,,0,0
217,1735,1773,,0,0
218,1715,1937,,0,0
219,1684,-2015,,0,0
220,1634,-1901,,0,0
221,1574,-1813,,0,0
222,1508,-1751,,0,0
223,1431,-1721,,0,0
224,1349,-1725,,0,0
225,1264,-1759,,0,0
226,1180,-1823,,0,0
227,1099,-1915,,0,0
228,1021,-2035,,0,0
229,951,1923,,0,0
230,891,1765,,0,0
231,834,1587,,0,0
232,793,1401,,0,0
233,759,1207,,0,0
234,743,1017,,0,0
235,741,833,,0,0
236,753,657,,0,0
237,775,495,,0,0
238,815,359,,0,0
239,858,239,,0,0
240,915,149,,0,0
241,987,97,,0,0
242,1060,69,,0,0
243,1141,77,,0,0
244,1226,117,,0,0
245,1305,183,,0,0
246,1383,279,,0,0
247,1463,405,,0,0
248,1534,553,,0,0
249,1601,721,,0,0
250,1655,901,,0,0
251,1697,1087,,0,0
252,1725,1275,,0,0
253,1743,1467,,0,0
254,1745,1649,,0,0
255,1740,1827,,0,0
256,1707,1973,,0,0
257,1672,-1985,,0,0
258,1618,-1877,,0,0
259,1554,-1799,,0,0
260,1486,-1743,,0,0
261,1410,-1721,,0,0
262,1328,-1731,,0,0
263,1247,-1767,,0,0
264,1161,-1843,,0,0
265,1081,-1941,,0,0
266,1005,2031,,0,0
267,933,1879,,0,0
268,869,1711,,0,0
269,820,1535,,0,0
270,782,1349,,0,0
271,755,1157,,0,0
272,745,971,,0,0
273,742,783,,0,0
274,759,615,,0,0
275,783,455,,0,0
276,825,325,,0,0
277,874,215,,0,0
278,935,133,,0,0
279,1005,85,,0,0
280,1081,69,,0,0
281,1162,83,,0,0
282,1246,133,,0,0
283,1326,207,,0,0
284,1409,315,,0,0
285,1483,445,,0,0
286,1555,601,,0,0
287,1616,769,,0,0
288,1677,963,,0,0
289,1706,1139,,0,0
290,1731,1329,,0,0
291,1744,1519,,0,0
292,1743,1699,,0,0
293,1729,1867,,0,0
294,1699,2017,,0,0
295,1658,-1951,,0,0
296,1600,-1851,,0,0
297,1536,-1775,,0,0
298,1467,-1729,,0,0
299,1395,-1709,,0,0
300,1307,-1733,,0,0
301,1224,-1781,,0,0
302,1139,-1863,,0,0
303,1059,-1969,,0,0
304,982,1993,,0,0
305,915,1843,,0,0
306,857,1673,,0,0
307,816,1499,,0,0
308,774,1303,,0,0
309,749,1109,,0,0
310,740,921,,0,0
311,743,739,,0,0
312,760,571,,0,0
313,793,423,,0,0
314,837,297,,0,0
315,890,197,,0,0
316,954,125,,0,0
317,1024,81,,0,0
318,1104,77,,0,0
319,1182,97,,0,0
320,1267,155,,0,0
321,1349,239,,0,0
322,1431,355,,0,0
323,1500,485,,0,0
324,1569,647,,0,0
325,1629,821,,0,0
326,1680,1007,,0,0
327,1716,1197,,0,0
328,1737,1387,,0,0
329,1745,1571,,0,0
330,1742,1749,,0,0
331,1725,1915,,0,0
332,1705,-2021,,0,0
333,1644,-1917,,0,0
334,1584,-1823,,0,0
335,1520,-1755,,0,0
336,1447,-1719,,0,0
337,1368,-1713,,0,0
338,1283,-1741,,0,0
339,1202,-1795,,0,0
340,1116,-1885,,0,0
341,1036,-2001,,0,0
342,964,1959,,0,0
343,904,1809,,0,0
344,843,1629,,0,0
345,802,1449,,0,0
346,768,1257,,0,0
347,746,1063,,0,0
348,739,877,,0,0
349,748,699,,0,0
350,769,537,,0,0
351,810,399,,0,0
352,851,273,,0,0
353,906,177,,0,0
354,970,113,,0,0
355,1044,81,,0,0
356,1121,79,,0,0
357,1205,113,,0,0
358,1290,177,,0,0
359,1371,271,,0,0
360,1449,389,,0,0
361,1523,533,,0,0
362,1589,697,,0,0
363,1642,869,,0,0
364,1689,1057,,0,0
365,1721,1249,,0,0
366,1740,1437,,0,0
367,1748,1625,,0,0
368,1735,1793,,0,0
369,1713,1953,,0,0
370,1681,-1999,,0,0
371,1629,-1889,,0,0
372,1570,-1801,,0,0
373,1503,-1741,,0,0
374,1425,-1715,,0,0
375,1344,-1719,,0,0
376,1276,-1735,,0,0
377,1177,-1819,,0,0
378,1094,-1913,,0,0
379,1019,-2031,,0,0
380,947,1921,,0,0
381,884,1759,,0,0
382,831,1581,,0,0
383,791,1397,,0,0
384,758,1201,,0,0
385,742,1011,,0,0
386,741,827,,0,0
387,757,657,,0,0
388,779,495,,0,0
389,819,359,,0,0
390,863,239,,0,0
391,923,155,,0,0
392,989,95,,0,0
393,1065,73,,0,0
394,1144,81,,0,0
395,1225,119,,0,0
396,1311,193,,0,0
397,1392,295,,0,0
398,1469,419,,0,0
399,1537,565,,0,0
400,1602,731,,0,0
401,1658,915,,0,0
402,1698,1101,,0,0
403,1728,1293,,0,0
404,1743,1481,,0,0
405,1745,1663,,0,0
406,1734,1835,,0,0
407,1705,1985,,0,0
408,1667,-1977,,0,0
409,1614,-1869,,0,0
410,1551,-1791,,0,0
411,1483,-1735,,0,0
412,1405,-1719,,0,0
413,1322,-1731,,0,0
414,1240,-1771,,0,0
415,1155,-1847,,0,0
416,1075,-1947,,0,0
417,999,2025,,0,0
418,930,1875,,0,0
419,870,1709,,0,0
420,831,1543,,0,0
421,781,1343,,0,0
422,754,1151,,0,0
423,740,959,,0,0
424,741,775,,0,0
425,758,607,,0,0
426,785,453,,0,0
427,825,321,,0,0
428,877,213,,0,0
429,939,135,,0,0
430,1008,87,,0,0
431,1091,79,,0,0
432,1167,91,,0,0
433,1251,143,,0,0
434,1329,215,,0,0
435,1411,325,,0,0
436,1487,459,,0,0
437,1556,611,,0,0
438,1618,783,,0,0
439,1676,973,,0,0
440,1706,1153,,0,0
441,1733,1347,,0,0
442,1742,1531,,0,0
443,1742,1713,,0,0
444,1725,1877,,0,0
445,1696,2027,,0,0
446,1655,-1941,,0,0
447,1601,-1839,,0,0
448,1534,-1769,,0,0
449,1462,-1725,,0,0
450,1383,-1713,,0,0
451,1300,-1735,,0,0
452,1219,-1781,,0,0
453,1134,-1865,,0,0
454,1054,-1973,,0,0
455,979,1989,,0,0
456,909,1833,,0,0
457,853,1665,,0,0
458,811,1489,,0,0
459,772,1297,,0,0
460,750,1105,,0,0
461,743,917,,0,0
462,746,735,,0,0
463,762,567,,0,0
464,803,427,,0,0
465,839,293,,0,0
466,892,193,,0,0
467,956,121,,0,0
468,1029,85,,0,0
469,1107,77,,0,0
470,1186,99,,0,0
471,1268,157,,0,0
472,1354,247,,0,0
473,1435,361,,0,0
474,1508,497,,0,0
475,1580,663,,0,0
476,1632,831,,0,0
477,1681,1017,,0,0
478,1714,1203,,0,0
479,1737,1395,,0,0
480,1746,1581,,0,0
481,1739,1757,,0,0
482,1720,1919,,0,0
483,1692,-2027,,0,0
484,1639,-1915,,0,0
485,1585,-1817,,0,0
486,1515,-1755,,0,0
487,1442,-1721,,0,0
488,1362,-1717,,0,0
489,1281,-1743,,0,0
490,1196,-1803,,0,0
491,1111,-1895,,0,0
492,1034,-2009,,0,0
493,960,1949,,0,0
494,897,1791,,0,0
495,840,1617,,0,0
496,800,1437,,0,0
497,766,1243,,0,0
498,746,1051,,0,0
499,741,865,,0,0
500,748,685,,0,0
501,770,523,,0,0
502,807,383,,0,0
503,853,265,,0,0
504,909,169,,0,0
505,977,109,,0,0
506,1047,75,,0,0
507,1127,77,,0,0
508,1217,121,,0,0
509,1293,177,,0,0
510,1372,269,,0,0
511,1453,393,,0,0
512,1527,537,,0,0
513,1589,697,,0,0
514,1645,875,,0,0
515,1690,1063,,0,0
516,1722,1253,,0,0
517,1740,1441,,0,0
518,1747,1627,,0,0
519,1741,1805,,0,0
520,1712,1957,,0,0
521,1679,-1997,,0,0
522,1626,-1889,,0,0
523,1565,-1805,,0,0
524,1499,-1743,,0,0
525,1423,-1717,,0,0
526,1341,-1723,,0,0
527,1263,-1753,,0,0
528,1173,-1827,,0,0
529,1090,-1923,,0,0
530,1013,-2045,,0,0
531,943,1907,,0,0
532,878,1741,,0,0
533,831,1569,,0,0
534,788,1383,,0,0
535,758,1189,,0,0
536,742,999,,0,0
537,740,813,,0,0
538,753,639,,0,0
539,781,485,,0,0
540,820,347,,0,0
541,865,231,,0,0
542,928,151,,0,0
543,990,89,,0,0
544,1069,71,,0,0
545,1150,81,,0,0
546,1230,121,,0,0
547,1316,197,,0,0
548,1399,299,,0,0
549,1472,423,,0,0
550,1544,573,,0,0
551,1605,739,,0,0
552,1663,925,,0,0
553,1700,1107,,0,0
554,1729,1299,,0,0
555,1743,1487,,0,0
556,1742,1665,,0,0
557,1730,1835,,0,0
558,1702,1987,,0,0
559,1665,-1973,,0,0
560,1610,-1871,,0,0
561,1550,-1789,,0,0
562,1479,-1739,,0,0
563,1404,-1719,,0,0
564,1319,-1735,,0,0
565,1238,-1777,,0,0
566,1150,-1857,,0,0
567,1067,-1963,,0,0
568,997,2011,,0,0
569,927,1861,,0,0
570,865,1691,,0,0
571,820,1517,,0,0
572,779,1325,,0,0
573,752,1131,,0,0
574,742,943,,0,0
575,743,759,,0,0
576,760,591,,0,0
577,788,437,,0,0
578,832,309,,0,0
579,880,201,,0,0
580,939,121,,0,0
581,1013,79,,0,0
582,1089,63,,0,0
583,1171,83,,0,0
584,1257,137,,0,0
585,1337,215,,0,0
586,1415,321,,0,0
587,1491,455,,0,0
588,1559,611,,0,0
589,1622,785,,0,0
590,1673,969,,0,0
591,1711,1159,,0,0
592,1732,1345,,0,0
593,1745,1535,,0,0
594,1741,1711,,0,0
595,1725,1877,,0,0
596,1698,2029,,0,0
597,1652,-1945,,0,0
598,1596,-1845,,0,0
599,1531,-1775,,0,0
600,1457,-1733,,0,0
601,1378,-1725,,0,0
602,1296,-1745,,0,0
603,1214,-1795,,0,0
604,1130,-1879,,0,0
605,1051,-1987,,0,0
606,977,1975,,0,0
607,910,1821,,0,0
608,852,1649,,0,0
609,806,1467,,0,0
610,771,1277,,0,0
611,752,1089,,0,0
612,741,899,,0,0
613,746,717,,0,0
614,765,551,,0,0
615,801,409,,0,0
616,841,281,,0,0
617,896,181,,0,0
618,962,115,,0,0
619,1035,79,,0,0
620,1110,71,,0,0
621,1195,101,,0,0
622,1276,159,,0,0
623,1356,243,,0,0
624,1436,361,,0,0
625,1512,503,,0,0
626,1575,657,,0,0
627,1635,835,,0,0
628,1686,1027,,0,0
629,1716,1211,,0,0
630,1736,1399,,0,0
631,1745,1585,,0,0
632,1739,1763,,0,0
633,1718,1923,,0,0
634,1686,-2029,,0,0
635,1638,-1911,,0,0
636,1579,-1821,,0,0
637,1513,-1757,,0,0
638,1436,-1725,,0,0
639,1358,-1721,,0,0
640,1276,-1749,,0,0
641,1191,-1811,,0,0
642,1107,-1903,,0,0
643,1033,-2017,,0,0
644,956,1935,,0,0
645,890,1773,,0,0
646,837,1601,,0,0
647,795,1419,,0,0
648,764,1227,,0,0
649,745,1035,,0,0
650,743,851,,0,0
651,751,675,,0,0
652,770,509,,0,0
653,809,371,,0,0
654,858,253,,0,0
655,913,161,,0,0
656,979,99,,0,0
657,1053,71,,0,0
658,1131,73,,0,0
659,1215,111,,0,0
660,1297,175,,0,0
661,1379,273,,0,0
662,1458,397,,0,0
663,1530,541,,0,0
664,1593,703,,0,0
665,1649,881,,0,0
666,1691,1069,,0,0
667,1721,1259,,0,0
668,1741,1449,,0,0
669,1745,1633,,0,0
670,1735,1805,,0,0
671,1710,1961,,0,0
672,1674,-1997,,0,0
673,1623,-1885,,0,0
674,1562,-1801,,0,0
675,1493,-1745,,0,0
676,1415,-1723,,0,0
677,1337,-1725,,0,0
678,1255,-1761,,0,0
679,1168,-1833,,0,0
680,1084,-1935,,0,0
681,1008,2041,,0,0
682,936,1893,,0,0
683,877,1733,,0,0
684,830,1561,,0,0
685,786,1371,,0,0
686,758,1179,,0,0
687,743,987,,0,0
688,741,801,,0,0
689,751,625,,0,0
690,776,469,,0,0
691,823,341,,0,0
692,870,227,,0,0
693,931,145,,0,0
694,999,93,,0,0
695,1072,71,,0,0
696,1153,83,,0,0
697,1238,131,,0,0
698,1320,203,,0,0
699,1401,307,,0,0
700,1477,435,,0,0
701,1547,585,,0,0
702,1608,753,,0,0
703,1664,937,,0,0
704,1702,1123,,0,0
705,1731,1317,,0,0
706,1746,1505,,0,0
707,1743,1683,,0,0
708,1729,1851,,0,0
709,1702,2005,,0,0
710,1659,-1963,,0,0
711,1609,-1855,,0,0
712,1545,-1779,,0,0
713,1475,-1731,,0,0
714,1393,-1719,,0,0
715,1314,-1731,,0,0
716,1229,-1777,,0,0
717,1146,-1853,,0,0
718,1065,-1959,,0,0
719,990,2009,,0,0
720,923,1859,,0,0
721,862,1689,,0,0
722,816,1513,,0,0
723,775,1319,,0,0
724,750,1127,,0,0
725,739,939,,0,0
726,745,759,,0,0
727,762,591,,0,0
728,800,447,,0,0
729,834,311,,0,0
730,882,201,,0,0
731,943,125,,0,0
732,1015,81,,0,0
733,1090,67,,0,0
734,1174,91,,0,0
735,1261,149,,0,0
736,1341,227,,0,0
737,1420,337,,0,0
738,1496,471,,0,0
739,1560,623,,0,0
740,1623,799,,0,0
741,1674,985,,0,0
742,1713,1175,,0,0
743,1737,1367,,0,0
744,1740,1545,,0,0
745,1741,1729,,0,0
746,1721,1889,,0,0
747,1696,2043,,0,0
748,1649,-1933,,0,0
749,1593,-1835,,0,0
750,1529,-1763,,0,0
751,1454,-1725,,0,0
752,1376,-1717,,0,0
753,1291,-1743,,0,0
754,1208,-1795,,0,0
755,1125,-1881,,0,0
756,1044,-1993,,0,0
757,972,1969,,0,0
758,902,1809,,0,0
759,847,1639,,0,0
760,805,1463,,0,0
761,770,1271,,0,0
762,748,1077,,0,0
763,740,889,,0,0
764,748,711,,0,0
765,769,547,,0,0
766,802,403,,0,0
767,844,277,,0,0
768,898,179,,0,0
769,964,113,,0,0
770,1035,75,,0,0
771,1116,75,,0,0
772,1203,111,,0,0
773,1281,165,,0,0
774,1359,251,,0,0
775,1438,369,,0,0
776,1515,513,,0,0
777,1579,671,,0,0
778,1637,849,,0,0
779,1687,1037,,0,0
780,1718,1225,,0,0
781,1739,1415,,0,0
782,1745,1599,,0,0
783,1732,1769,,0,0
784,1716,1933,,0,0
785,1684,-2017,,0,0
786,1634,-1903,,0,0
787,1579,-1809,,0,0
788,1507,-1751,,0,0
789,1431,-1721,,0,0
790,1351,-1719,,0,0
791,1271,-1749,,0,0
792,1184,-1815,,0,0
793,1105,-1903,,0,0
794,1024,-2023,,0,0
795,952,1933,,0,0
796,890,1773,,0,0
797,835,1597,,0,0
798,791,1411,,0,0
799,761,1219,,0,0
800,746,1031,,0,0
801,742,845,,0,0
802,748,665,,0,0
803,775,507,,0,0
804,811,367,,0,0
805,857,247,,0,0
806,917,161,,0,0
807,983,101,,0,0
808,1057,73,,0,0
809,1135,77,,0,0
810,1219,117,,0,0
811,1302,183,,0,0
812,1382,281,,0,0
813,1462,405,,0,0
814,1534,551,,0,0
815,1598,717,,0,0
816,1650,893,,0,0
817,1695,1081,,0,0
818,1723,1271,,0,0
819,1741,1461,,0,0
820,1745,1643,,0,0
821,1735,1817,,0,0
822,1709,1971,,0,0
823,1671,-1989,,0,0
824,1619,-1881,,0,0
825,1558,-1797,,0,0
826,1488,-1743,,0,0
827,1407,-1725,,0,0
828,1330,-1729,,0,0
829,1248,-1767,,0,0
830,1164,-1837,,0,0
831,1082,-1937,,0,0
832,1004,2033,,0,0
833,933,1885,,0,0
834,874,1723,,0,0
835,824,1547,,0,0
836,783,1357,,0,0
837,756,1165,,0,0
838,742,975,,0,0
839,741,791,,0,0
840,754,619,,0,0
841,783,465,,0,0
842,823,331,,0,0
843,874,223,,0,0
844,934,141,,0,0
845,1000,85,,0,0
846,1076,67,,0,0
847,1157,83,,0,0
848,1241,131,,0,0
849,1324,207,,0,0
850,1404,311,,0,0
851,1482,441,,0,0
852,1550,591,,0,0
853,1613,761,,0,0
854,1665,945,,0,0
855,1701,1129,,0,0
856,1730,1323,,0,0
857,1745,1513,,0,0
858,1742,1689,,0,0
859,1729,1859,,0,0
860,1698,2007,,0,0
861,1657,-1959,,0,0
862,1601,-1857,,0,0
863,1537,-1783,,0,0
864,1468,-1735,,0,0
865,1389,-1721,,0,0
866,1306,-1739,,0,0
867,1223,-1785,,0,0
868,1137,-1865,,0,0
869,1058,-1971,,0,0
870,981,1993,,0,0
871,912,1839,,0,0
872,857,1675,,0,0
873,810,1497,,0,0
874,772,1307,,0,0
875,747,1113,,0,0
876,737,925,,0,0
877,742,743,,0,0
878,756,573,,0,0
879,792,427,,0,0
880,833,297,,0,0
881,884,193,,0,0
882,948,121,,0,0
883,1018,77,,0,0
884,1092,63,,0,0
885,1176,89,,0,0
886,1260,145,,0,0
887,1344,229,,0,0
888,1424,343,,0,0
889,1498,477,,0,0
890,1561,629,,0,0
891,1622,805,,0,0
892,1671,989,,0,0
893,1710,1181,,0,0
894,1733,1373,,0,0
895,1743,1559,,0,0
896,1737,1733,,0,0
897,1718,1897,,0,0
898,1687,2043,,0,0
899,1641,-1931,,0,0
900,1585,-1835,,0,0
901,1523,-1763,,0,0
902,1447,-1727,,0,0
903,1366,-1723,,0,0
904,1281,-1749,,0,0
905,1199,-1803,,0,0
906,1115,-1891,,0,0
907,1036,-2005,,0,0
908,963,1957,,0,0
909,899,1799,,0,0
910,842,1629,,0,0
911,799,1447,,0,0
912,761,1253,,0,0
913,742,1061,,0,0
914,735,875,,0,0
915,740,693,,0,0
916,764,533,,0,0
917,800,391,,0,0
918,841,265,,0,0
919,899,171,,0,0
920,964,107,,0,0
921,1035,69,,0,0
922,1115,69,,0,0
923,1200,103,,0,0
924,1282,165,,0,0
925,1361,255,,0,0
926,1440,373,,0,0
927,1514,517,,0,0
928,1577,675,,0,0
929,1636,855,,0,0
930,1684,1041,,0,0
931,1717,1231,,0,0
932,1737,1425,,0,0
933,1740,1603,,0,0
934,1728,1773,,0,0
935,1708,1937,,0,0
936,1674,-2019,,0,0
937,1627,-1901,,0,0
938,1568,-1813,,0,0
939,1501,-1751,,0,0
940,1424,-1723,,0,0
941,1345,-1723,,0,0
942,1262,-1755,,0,0
943,1178,-1821,,0,0
944,1092,-1917,,0,0
945,1015,-2037,,0,0
946,945,1919,,0,0
947,881,1757,,0,0
948,834,1589,,0,0
949,788,1399,,0,0
950,754,1203,,0,0
951,740,1015,,0,0
952,739,831,,0,0
953,748,653,,0,0
954,770,493,,0,0
955,809,355,,0,0
956,856,239,,0,0
957,913,149,,0,0
958,981,93,,0,0
959,1055,67,,0,0
960,1137,77,,0,0
961,1218,115,,0,0
962,1301,185,,0,0
963,1383,285,,0,0
964,1458,407,,0,0
965,1534,557,,0,0
966,1597,723,,0,0
967,1652,905,,0,0
968,1692,1091,,0,0
969,1722,1281,,0,0
970,1736,1469,,0,0
971,1737,1649,,0,0
972,1729,1823,,0,0
973,1703,1979,,0,0
974,1666,-1983,,0,0
975,1613,-1875,,0,0
976,1550,-1795,,0,0
977,1480,-1743,,0,0
978,1402,-1723,,0,0
979,1320,-1735,,0,0
980,1238,-1773,,0,0
981,1155,-1847,,0,0
982,1073,-1949,,0,0
983,996,2023,,0,0
984,926,1873,,0,0
985,865,1709,,0,0
986,815,1531,,0,0
987,777,1343,,0,0
988,750,1151,,0,0
989,737,961,,0,0
990,738,777,,0,0
991,749,603,,0,0
992,784,457,,0,0
993,818,317,,0,0
994,871,211,,0,0
995,932,131,,0,0
996,1003,83,,0,0
997,1076,65,,0,0
998,1157,81,,0,0
999,1240,129,,0,0
1000,1323,207,,0,0
1001,1404,313,,0,0
1002,1480,445,,0,0
1003,1547,595,,0,0
1004,1612,769,,0,0
1005,1662,951,,0,0
1006,1703,1141,,0,0
1007,1728,1331,,0,0
1008,1739,1517,,0,0
1009,1739,1697,,0,0
1010,1724,1863,,0,0
1011,1695,2015,,0,0
1012,1651,-1955,,0,0
1013,1595,-1855,,0,0
1014,1532,-1781,,0,0
1015,1459,-1735,,0,0
1016,1382,-1723,,0,0
1017,1303,-1739,,0,0
1018,1218,-1789,,0,0
1019,1133,-1871,,0,0
1020,1051,-1981,,0,0
1021,976,1985,,0,0
1022,905,1829,,0,0
1023,851,1663,,0,0
1024,806,1485,,0,0
1025,770,1295,,0,0
1026,745,1099,,0,0
1027,735,913,,0,0
1028,739,731,,0,0
1029,757,563,,0,0
1030,789,415,,0,0
1031,834,289,,0,0
1032,887,187,,0,0
1033,949,115,,0,0
1034,1020,73,,0,0
1035,1101,69,,0,0
1036,1177,87,,0,0
1037,1263,147,,0,0
1038,1345,233,,0,0
1039,1424,345,,0,0
1040,1501,483,,0,0
1041,1566,639,,0,0
1042,1624,813,,0,0
1043,1672,997,,0,0
1044,1706,1185,,0,0
1045,1732,1379,,0,0
1046,1742,1565,,0,0
1047,1733,1739,,0,0
1048,1715,1901,,0,0
1049,1685,-2047,,0,0
1050,1637,-1929,,0,0
1051,1580,-1833,,0,0
1052,1515,-1765,,0,0
1053,1440,-1731,,0,0
1054,1362,-1725,,0,0
1055,1279,-1751,,0,0
1056,1194,-1811,,0,0
1057,1109,-1901,,0,0
1058,1031,-2015,,0,0
1059,959,1945,,0,0
1060,894,1787,,0,0
1061,839,1615,,0,0
1062,797,1433,,0,0
1063,761,1241,,0,0
1064,743,1051,,0,0
1065,736,863,,0,0
1066,741,681,,0,0
1067,767,523,,0,0
1068,803,381,,0,0
1069,847,259,,0,0
1070,903,163,,0,0
1071,967,99,,0,0
1072,1040,65,,0,0
1073,1120,67,,0,0
1074,1202,101,,0,0
1075,1287,165,,0,0
1076,1371,261,,0,0
1077,1445,377,,0,0
1078,1518,519,,0,0
1079,1584,681,,0,0
1080,1639,859,,0,0
1081,1685,1045,,0,0
1082,1719,1237,,0,0
1083,1739,1429,,0,0
1084,1743,1611,,0,0
1085,1731,1781,,0,0
1086,1708,1939,,0,0
1087,1674,-2015,,0,0
1088,1624,-1901,,0,0
1089,1564,-1815,,0,0
1090,1499,-1755,,0,0
1091,1417,-1731,,0,0
1092,1339,-1733,,0,0
1093,1259,-1765,,0,0
1094,1171,-1835,,0,0
1095,1090,-1929,,0,0
1096,1012,2047,,0,0
1097,943,1905,,0,0
1098,882,1745,,0,0
1099,828,1567,,0,0
1100,783,1377,,0,0
1101,756,1187,,0,0
1102,740,997,,0,0
1103,736,809,,0,0
1104,750,639,,0,0
1105,777,483,,0,0
1106,815,345,,0,0
1107,861,229,,0,0
1108,917,139,,0,0
1109,990,89,,0,0
1110,1062,63,,0,0
1111,1143,73,,0,0
1112,1226,115,,0,0
1113,1310,187,,0,0
1114,1390,287,,0,0
