1,1535
2,1497
3,1453
4,1405
5,1353
6,1297
7,1239
8,1169
9,1115
10,1061
11,1011
12,971
13,941
14,915
15,899
16,891
17,897
18,909
19,935
20,975
21,1015
22,1063
23,1115
24,1167
25,1231
26,1293
27,1351
28,1403
29,1455
30,1497
31,1533
32,1561
33,1575
34,1583
35,1579
36,1565
37,1543
38,1515
39,1473
40,1421
41,1373
42,1317
43,1255
44,1195
45,1139
46,1081
47,1031
48,985
49,949
50,921
51,905
52,893
53,893
54,903
55,927
56,957
57,1001
58,1047
59,1097
60,1153
61,1209
62,1271
63,1329
64,1385
65,1439
66,1483
67,1517
68,1555
69,1571
70,1579
71,1583
72,1571
73,1553
74,1523
75,1485
76,1437
77,1393
78,1339
79,1279
80,1223
81,1157
82,1099
83,1049
84,1003
85,963
86,931
87,909
88,893
89,889
90,899
91,919
92,945
93,985
94,1027
95,1073
96,1133
97,1189
98,1249
99,1309
100,1365
101,1415
102,1465
103,1505
104,1537
105,1565
106,1577
107,1581
108,1573
109,1559
110,1533
111,1497
112,1453
113,1407
114,1351
115,1297
116,1241
117,1179
118,1119
119,1067
120,1011
121,973
122,939
123,909
124,893
125,891
126,891
127,905
128,931
129,967
130,1007
131,1057
132,1107
133,1163
134,1221
135,1283
136,1341
137,1399
138,1447
139,1487
140,1523
141,1553
142,1571
143,1579
144,1577
145,1561
146,1539
147,1511
148,1471
149,1423
150,1373
151,1319
152,1257
153,1197
154,1139
155,1083
156,1031
157,987
158,951
159,921
160,899
161,887
162,887
163,897
164,925
165,951
166,981
167,1035
168,1085
169,1141
170,1207
171,1261
172,1321
173,1377
174,1429
175,1471
176,1511
177,1543
178,1565
179,1577
180,1577
181,1567
182,1551
183,1523
184,1485
185,1441
186,1393
187,1339
188,1279
189,1221
190,1165
191,1101
192,1049
193,1001
194,963
195,931
196,903
197,891
198,885
199,893
200,909
201,939
202,977
203,1019
204,1065
205,1119
206,1177
207,1239
208,1301
209,1359
210,1411
211,1457
212,1497
213,1533
214,1563
215,1575
216,1577
217,1573
218,1557
219,1531
220,1501
221,1461
222,1413
223,1361
224,1299
225,1245
226,1181
227,1123
228,1067
229,1021
230,979
231,943
232,913
233,893
234,887
235,891
236,903
237,929
238,961
239,1007
240,1047
241,1099
242,1157
243,1217
244,1277
245,1337
